season,away_team,home_team,plus_minus_diff,netrtg_diff,pie_diff,winner
2008,ORLANDO MAGIC,DETROIT PISTONS,1.9,2.7,2.3,1
2008,MILWAUKEE BUCKS,TORONTO RAPTORS,9.8,10.5,6.7,1
2008,MEMPHIS GRIZZLIES,WASHINGTON WIZARDS,5.9,6,3.7,1
2008,MINNESOTA TIMBERWOLVES,BOSTON CELTICS,17.1,18.1,14.6,1
2008,PHILADELPHIA 76ERS,NEW YORK KNICKS,-7,-7.3,-6,1
2008,LOS ANGELES CLIPPERS,NEW ORLEANS HORNETS,12.6,13.1,6.5,1
2008,CHARLOTTE BOBCATS,CHICAGO BULLS,1.3,1.4,1.1,0
2008,LOS ANGELES LAKERS,DALLAS MAVERICKS,-2.8,-2.5,-1.5,1
2008,NEW JERSEY NETS,DENVER NUGGETS,8.8,8.8,5.4,1
2008,SACRAMENTO KINGS,UTAH JAZZ,9.2,9.6,7.3,1
2008,HOUSTON ROCKETS,PORTLAND TRAIL BLAZERS,-5.7,-5.6,-4,0
2008,ATLANTA HAWKS,SEATTLE SUPERSONICS,-7,-6.8,-4.8,0
2008,INDIANA PACERS,MIAMI HEAT,-7.2,-8.2,-4,1
2008,PHILADELPHIA 76ERS,CHARLOTTE BOBCATS,-4.8,-5,-3.1,0
2008,LOS ANGELES CLIPPERS,MEMPHIS GRIZZLIES,1.1,1.2,-1,1
2008,NEW ORLEANS HORNETS,SAN ANTONIO SPURS,-0.5,-0.3,0.7,0
2008,PHOENIX SUNS,CHICAGO BULLS,-8.1,-8.1,-7.6,0
2008,BOSTON CELTICS,ORLANDO MAGIC,-4.8,-5.2,-5.2,1
2008,CLEVELAND CAVALIERS,LOS ANGELES LAKERS,7.7,7.9,6.1,0
2008,WASHINGTON WIZARDS,MILWAUKEE BUCKS,-6.6,-6.9,-3.6,1
2008,ATLANTA HAWKS,PORTLAND TRAIL BLAZERS,0.8,1,-0.3,1
2008,DENVER NUGGETS,DALLAS MAVERICKS,0.8,1.4,0.7,1
2008,NEW JERSEY NETS,MINNESOTA TIMBERWOLVES,-1.7,-1.9,-4,1
2008,UTAH JAZZ,HOUSTON ROCKETS,-2.2,-2.4,-2.1,0
2008,NEW YORK KNICKS,GOLDEN STATE WARRIORS,8.8,8.7,5.6,1
2008,SACRAMENTO KINGS,SEATTLE SUPERSONICS,-6.5,-6.2,-3.3,0
2008,DALLAS MAVERICKS,MEMPHIS GRIZZLIES,-10.7,-11.1,-8.5,0
2008,DENVER NUGGETS,NEW ORLEANS HORNETS,1.6,2.2,-0.3,1
2008,SAN ANTONIO SPURS,UTAH JAZZ,2.1,1.9,2.3,1
2008,CHARLOTTE BOBCATS,LOS ANGELES CLIPPERS,-2.9,-3,-0.8,0
2008,DETROIT PISTONS,INDIANA PACERS,-8.8,-9.5,-6.7,0
2008,TORONTO RAPTORS,WASHINGTON WIZARDS,-3.2,-3.6,-3.1,1
2008,BOSTON CELTICS,MIAMI HEAT,-18.9,-20.2,-13.6,0
2008,MILWAUKEE BUCKS,NEW JERSEY NETS,1.8,1.8,2.3,1
2008,MINNESOTA TIMBERWOLVES,CHICAGO BULLS,3.7,4.2,4.5,1
2008,GOLDEN STATE WARRIORS,HOUSTON ROCKETS,2.5,2.9,3.9,1
2008,ATLANTA HAWKS,PHOENIX SUNS,6.8,6.8,5.8,1
2008,SAN ANTONIO SPURS,SEATTLE SUPERSONICS,-13.6,-13.9,-8.3,1
2008,NEW YORK KNICKS,LOS ANGELES LAKERS,13.9,14.1,11.1,1
2008,MIAMI HEAT,ORLANDO MAGIC,14.1,15,8.4,1
2008,MILWAUKEE BUCKS,PHILADELPHIA 76ERS,7.3,7.7,4.8,1
2008,WASHINGTON WIZARDS,TORONTO RAPTORS,3.2,3.6,3.1,1
2008,DENVER NUGGETS,MEMPHIS GRIZZLIES,-9.9,-9.7,-7.8,0
2008,CHICAGO BULLS,MINNESOTA TIMBERWOLVES,-3.7,-4.2,-4.5,1
2008,GOLDEN STATE WARRIORS,NEW ORLEANS HORNETS,3.1,3.7,3,0
2008,CLEVELAND CAVALIERS,PORTLAND TRAIL BLAZERS,-0.6,-0.2,0.5,0
2008,NEW YORK KNICKS,UTAH JAZZ,13.5,14,11.6,1
2008,CHARLOTTE BOBCATS,SACRAMENTO KINGS,2.1,2.1,1.4,1
2008,ATLANTA HAWKS,LOS ANGELES CLIPPERS,-5.5,-5.7,-3.7,1
2008,LOS ANGELES LAKERS,DETROIT PISTONS,0.1,1,0.1,1
2008,DALLAS MAVERICKS,BOSTON CELTICS,5.8,6,4.5,1
2008,CLEVELAND CAVALIERS,SEATTLE SUPERSONICS,-8.4,-8,-4,1
2008,SAN ANTONIO SPURS,PHOENIX SUNS,0.2,-0.3,2.3,0
2008,HOUSTON ROCKETS,INDIANA PACERS,-6.1,-6,-5,0
2008,ORLANDO MAGIC,PHILADELPHIA 76ERS,-5.1,-5.1,-2.9,0
2008,LOS ANGELES LAKERS,TORONTO RAPTORS,-4.4,-4,-3.2,0
2008,NEW JERSEY NETS,MIAMI HEAT,-3.5,-4,-3,0
2008,LOS ANGELES CLIPPERS,MINNESOTA TIMBERWOLVES,0.5,0.2,-2.6,1
2008,UTAH JAZZ,WASHINGTON WIZARDS,-7.2,-7.5,-6.8,0
2008,NEW ORLEANS HORNETS,SACRAMENTO KINGS,-7.6,-8,-4.3,1
2008,CHARLOTTE BOBCATS,GOLDEN STATE WARRIORS,6.6,6.4,2.7,1
2008,NEW YORK KNICKS,PORTLAND TRAIL BLAZERS,5.6,6,5.5,1
2008,NEW JERSEY NETS,ATLANTA HAWKS,3.3,3.6,2.3,1
2008,ORLANDO MAGIC,INDIANA PACERS,-6.9,-6.8,-4.4,0
2008,LOS ANGELES CLIPPERS,CLEVELAND CAVALIERS,6.9,6.9,2.9,1
2008,UTAH JAZZ,MEMPHIS GRIZZLIES,-13.1,-13.5,-10.5,0
2008,HOUSTON ROCKETS,MILWAUKEE BUCKS,-11.6,-12,-8.3,0
2008,CHARLOTTE BOBCATS,DENVER NUGGETS,8.1,7.9,6,1
2008,CHICAGO BULLS,SACRAMENTO KINGS,0.8,0.7,0.3,1
2008,NEW YORK KNICKS,SEATTLE SUPERSONICS,-2.2,-1.8,1,1
2008,LOS ANGELES LAKERS,WASHINGTON WIZARDS,-7.6,-7.6,-6.3,0
2008,DALLAS MAVERICKS,DETROIT PISTONS,2.9,3.5,1.6,1
2008,PHILADELPHIA 76ERS,ATLANTA HAWKS,-2.2,-2.3,-0.2,1
2008,DALLAS MAVERICKS,ORLANDO MAGIC,1,0.8,-0.7,0
2008,TORONTO RAPTORS,MIAMI HEAT,-11.5,-12.7,-7.4,0
2008,LOS ANGELES CLIPPERS,NEW YORK KNICKS,0.7,0.7,-2.1,0
2008,HOUSTON ROCKETS,MINNESOTA TIMBERWOLVES,-11.5,-12.1,-10,0
2008,CHARLOTTE BOBCATS,PHOENIX SUNS,9.4,9.5,8.7,1
2008,NEW ORLEANS HORNETS,UTAH JAZZ,1.6,1.6,3,1
2008,DENVER NUGGETS,PORTLAND TRAIL BLAZERS,-4.7,-4.2,-3.4,0
2008,CHICAGO BULLS,SEATTLE SUPERSONICS,-5.7,-5.5,-3,0
2008,BOSTON CELTICS,CLEVELAND CAVALIERS,-10.7,-11.4,-9.1,1
2008,SAN ANTONIO SPURS,INDIANA PACERS,-6.2,-6.5,-4.8,0
2008,WASHINGTON WIZARDS,PHILADELPHIA 76ERS,0.7,0.8,1.2,1
2008,LOS ANGELES LAKERS,NEW JERSEY NETS,-12.4,-12.7,-7.6,0
2008,MILWAUKEE BUCKS,MEMPHIS GRIZZLIES,0.7,0.9,-0.1,0
2008,LOS ANGELES LAKERS,ATLANTA HAWKS,-9.1,-9.1,-5.3,1
2008,NEW JERSEY NETS,ORLANDO MAGIC,10.6,11,5.4,1
2008,SAN ANTONIO SPURS,WASHINGTON WIZARDS,-5.1,-5.6,-4.5,0
2008,LOS ANGELES CLIPPERS,BOSTON CELTICS,17.6,18.3,12,1
2008,MIAMI HEAT,DETROIT PISTONS,16,17.7,10.7,1
2008,INDIANA PACERS,NEW YORK KNICKS,-5.2,-5.6,-4.5,0
2008,MILWAUKEE BUCKS,DALLAS MAVERICKS,11.4,12,8.4,1
2008,UTAH JAZZ,DENVER NUGGETS,-3.2,-3.8,-2.7,0
2008,NEW ORLEANS HORNETS,PHOENIX SUNS,-0.3,-0.6,3,0
2008,CHICAGO BULLS,PORTLAND TRAIL BLAZERS,2.1,2.3,1.5,1
2008,SEATTLE SUPERSONICS,SACRAMENTO KINGS,6.5,6.2,3.3,0
2008,MIAMI HEAT,PHILADELPHIA 76ERS,9,9.9,5.5,1
2008,CLEVELAND CAVALIERS,HOUSTON ROCKETS,5.1,5.4,4.5,1
2008,CHICAGO BULLS,GOLDEN STATE WARRIORS,5.3,5,1.6,0
2008,NEW JERSEY NETS,CHARLOTTE BOBCATS,0.7,0.9,-0.6,0
2008,LOS ANGELES LAKERS,ORLANDO MAGIC,-1.8,-1.7,-2.2,0
2008,LOS ANGELES CLIPPERS,TORONTO RAPTORS,10.2,10.8,5.8,0
2008,CLEVELAND CAVALIERS,ATLANTA HAWKS,-1.4,-1.2,0.8,0
2008,SAN ANTONIO SPURS,NEW YORK KNICKS,-11.4,-12.1,-9.3,0
2008,PORTLAND TRAIL BLAZERS,DETROIT PISTONS,8.4,9.1,5.7,1
2008,BOSTON CELTICS,MINNESOTA TIMBERWOLVES,-17.1,-18.1,-14.6,0
2008,MEMPHIS GRIZZLIES,DALLAS MAVERICKS,10.7,11.1,8.5,1
2008,SEATTLE SUPERSONICS,PHOENIX SUNS,13.8,13.6,10.6,1
2008,UTAH JAZZ,SACRAMENTO KINGS,-9.2,-9.6,-7.3,1
2008,WASHINGTON WIZARDS,DENVER NUGGETS,4,3.7,4.1,1
2008,PORTLAND TRAIL BLAZERS,INDIANA PACERS,-0.4,-0.4,-1,1
2008,LOS ANGELES CLIPPERS,PHILADELPHIA 76ERS,7.7,8,3.9,1
2008,MEMPHIS GRIZZLIES,NEW ORLEANS HORNETS,11.5,11.9,7.5,1
2008,ATLANTA HAWKS,HOUSTON ROCKETS,6.5,6.6,3.7,1
2008,NEW YORK KNICKS,MILWAUKEE BUCKS,-0.3,-0.4,1.2,0
2008,CHICAGO BULLS,UTAH JAZZ,10,10.3,7.6,1
2008,SACRAMENTO KINGS,GOLDEN STATE WARRIORS,4.5,4.3,1.3,1
2008,SAN ANTONIO SPURS,BOSTON CELTICS,5.5,5.5,4.8,1
2008,LOS ANGELES LAKERS,MIAMI HEAT,-15.9,-16.7,-10.6,0
2008,CHARLOTTE BOBCATS,DETROIT PISTONS,11.8,12.8,8.3,1
2008,DALLAS MAVERICKS,NEW JERSEY NETS,-9.6,-10.2,-6.1,1
2008,TORONTO RAPTORS,MINNESOTA TIMBERWOLVES,-9.7,-10.6,-8.4,0
2008,DENVER NUGGETS,CLEVELAND CAVALIERS,-4.1,-4,-3.9,0
2008,WASHINGTON WIZARDS,PHOENIX SUNS,5.3,5.3,6.8,1
2008,LOS ANGELES LAKERS,CHARLOTTE BOBCATS,-11.7,-11.8,-8.2,0
2008,CLEVELAND CAVALIERS,ORLANDO MAGIC,5.9,6.2,3.9,0
2008,DALLAS MAVERICKS,PHILADELPHIA 76ERS,-4.1,-4.3,-3.6,1
2008,SAN ANTONIO SPURS,TORONTO RAPTORS,-1.9,-2,-1.4,0
2008,LOS ANGELES CLIPPERS,MILWAUKEE BUCKS,0.4,0.3,-0.9,0
2008,PORTLAND TRAIL BLAZERS,HOUSTON ROCKETS,5.7,5.6,4,1
2008,WASHINGTON WIZARDS,GOLDEN STATE WARRIORS,2.5,2.2,0.8,1
2008,DETROIT PISTONS,ATLANTA HAWKS,-9.2,-10.1,-5.4,0
2008,BOSTON CELTICS,INDIANA PACERS,-11.7,-12,-9.6,0
2008,DENVER NUGGETS,MIAMI HEAT,-12.3,-12.8,-8.4,0
2008,MINNESOTA TIMBERWOLVES,NEW JERSEY NETS,1.7,1.9,4,1
2008,SACRAMENTO KINGS,MEMPHIS GRIZZLIES,-3.9,-3.9,-3.2,1
2008,NEW ORLEANS HORNETS,CHICAGO BULLS,-8.4,-8.7,-4.6,0
2008,ATLANTA HAWKS,CHARLOTTE BOBCATS,-2.6,-2.7,-2.9,1
2008,SAN ANTONIO SPURS,CLEVELAND CAVALIERS,-5.2,-5.9,-4.3,0
2008,DENVER NUGGETS,ORLANDO MAGIC,1.8,2.2,0,1
2008,MEMPHIS GRIZZLIES,PHILADELPHIA 76ERS,6.6,6.8,4.9,1
2008,NEW JERSEY NETS,TORONTO RAPTORS,8,8.7,4.4,1
2008,NEW YORK KNICKS,BOSTON CELTICS,16.9,17.6,14.1,1
2008,INDIANA PACERS,DETROIT PISTONS,8.8,9.5,6.7,1
2008,NEW ORLEANS HORNETS,MILWAUKEE BUCKS,-12.2,-12.8,-7.4,0
2008,LOS ANGELES LAKERS,MINNESOTA TIMBERWOLVES,-14.1,-14.6,-11.6,0
2008,PORTLAND TRAIL BLAZERS,DALLAS MAVERICKS,5.5,5.6,4.1,1
2008,SACRAMENTO KINGS,HOUSTON ROCKETS,7,7.2,5.2,1
2008,PHOENIX SUNS,GOLDEN STATE WARRIORS,-2.8,-3.1,-6,1
2008,UTAH JAZZ,SEATTLE SUPERSONICS,-15.7,-15.8,-10.6,0
2008,WASHINGTON WIZARDS,LOS ANGELES CLIPPERS,-7,-7.2,-2.7,0
2008,MIAMI HEAT,CHICAGO BULLS,5.5,6.3,3.5,1
2008,DALLAS MAVERICKS,PHOENIX SUNS,0.5,0.2,2,1
2008,HOUSTON ROCKETS,CLEVELAND CAVALIERS,-5.1,-5.4,-4.5,0
2008,NEW YORK KNICKS,WASHINGTON WIZARDS,6.3,6.5,4.8,0
2008,ORLANDO MAGIC,DETROIT PISTONS,1.9,2.7,2.3,0
2008,PHILADELPHIA 76ERS,MINNESOTA TIMBERWOLVES,-7.2,-7.8,-6.5,1
2008,CHARLOTTE BOBCATS,SAN ANTONIO SPURS,9.2,9.8,6.4,1
2008,BOSTON CELTICS,DENVER NUGGETS,-6.6,-7.4,-5.2,1
2008,GOLDEN STATE WARRIORS,UTAH JAZZ,4.7,5.3,6,1
2008,SACRAMENTO KINGS,PORTLAND TRAIL BLAZERS,1.3,1.6,1.2,0
2008,MEMPHIS GRIZZLIES,SEATTLE SUPERSONICS,-2.6,-2.3,-0.1,1
2008,ATLANTA HAWKS,LOS ANGELES LAKERS,9.1,9.1,5.3,1
2008,CLEVELAND CAVALIERS,INDIANA PACERS,-1,-0.6,-0.5,0
2008,NEW YORK KNICKS,PHILADELPHIA 76ERS,7,7.3,6,1
2008,ORLANDO MAGIC,TORONTO RAPTORS,-2.6,-2.3,-1,1
2008,CHICAGO BULLS,NEW JERSEY NETS,-2,-2.3,-0.5,1
2008,DETROIT PISTONS,MILWAUKEE BUCKS,-14.3,-15.5,-10,1
2008,DALLAS MAVERICKS,NEW ORLEANS HORNETS,0.8,0.8,-1,1
2008,LOS ANGELES LAKERS,PHOENIX SUNS,-2.3,-2.3,0.5,0
2008,ATLANTA HAWKS,SACRAMENTO KINGS,-0.5,-0.6,-1.5,1
2008,BOSTON CELTICS,GOLDEN STATE WARRIORS,-8.1,-8.9,-8.5,1
2008,MEMPHIS GRIZZLIES,LOS ANGELES CLIPPERS,-1.1,-1.2,1,1
2008,MIAMI HEAT,HOUSTON ROCKETS,13.3,14.2,9,1
2008,SAN ANTONIO SPURS,MINNESOTA TIMBERWOLVES,-11.6,-12.6,-9.8,0
2008,SEATTLE SUPERSONICS,PORTLAND TRAIL BLAZERS,7.8,7.8,4.5,1
2008,SACRAMENTO KINGS,CHARLOTTE BOBCATS,-2.1,-2.1,-1.4,0
2008,NEW JERSEY NETS,INDIANA PACERS,3.7,4.2,1,1
2008,PHILADELPHIA 76ERS,ORLANDO MAGIC,5.1,5.1,2.9,1
2008,TORONTO RAPTORS,NEW YORK KNICKS,-9.5,-10.1,-7.9,1
2008,DENVER NUGGETS,CHICAGO BULLS,-6.8,-6.5,-4.9,1
2008,WASHINGTON WIZARDS,CLEVELAND CAVALIERS,-0.1,-0.3,0.2,1
2008,MILWAUKEE BUCKS,DETROIT PISTONS,14.3,15.5,10,1
2008,DALLAS MAVERICKS,MEMPHIS GRIZZLIES,-10.7,-11.1,-8.5,0
2008,HOUSTON ROCKETS,NEW ORLEANS HORNETS,0.6,0.8,-0.9,0
2008,ATLANTA HAWKS,GOLDEN STATE WARRIORS,4,3.7,-0.2,0
2008,UTAH JAZZ,LOS ANGELES CLIPPERS,-14.2,-14.7,-9.5,1
2008,BOSTON CELTICS,PHOENIX SUNS,-5.3,-5.8,-2.5,1
2008,PORTLAND TRAIL BLAZERS,SEATTLE SUPERSONICS,-7.8,-7.8,-4.5,1
2008,CHARLOTTE BOBCATS,WASHINGTON WIZARDS,4.1,4.2,1.9,1
2008,PHILADELPHIA 76ERS,MIAMI HEAT,-9,-9.9,-5.5,0
2008,INDIANA PACERS,NEW JERSEY NETS,-3.7,-4.2,-1,1
2008,DENVER NUGGETS,MILWAUKEE BUCKS,-10.6,-10.6,-7.7,1
2008,NEW ORLEANS HORNETS,SAN ANTONIO SPURS,-0.5,-0.3,0.7,1
2008,ATLANTA HAWKS,UTAH JAZZ,8.7,9,5.8,1
2008,LOS ANGELES LAKERS,LOS ANGELES CLIPPERS,-14.6,-14.8,-9,0
2008,DETROIT PISTONS,PHOENIX SUNS,-2.4,-3.3,0.4,0
2008,MEMPHIS GRIZZLIES,CLEVELAND CAVALIERS,5.8,5.7,3.9,1
2008,SACRAMENTO KINGS,ORLANDO MAGIC,7.8,8,4.6,1
2008,BOSTON CELTICS,PORTLAND TRAIL BLAZERS,-11.3,-11.6,-8.6,0
2008,NEW YORK KNICKS,TORONTO RAPTORS,9.5,10.1,7.9,1
2008,DALLAS MAVERICKS,MINNESOTA TIMBERWOLVES,-11.3,-12.1,-10.1,0
2008,CHICAGO BULLS,HOUSTON ROCKETS,7.8,7.9,5.5,1
2008,LOS ANGELES LAKERS,SEATTLE SUPERSONICS,-16.1,-15.9,-10.1,0
2008,TORONTO RAPTORS,INDIANA PACERS,-4.3,-4.5,-3.4,0
2008,WASHINGTON WIZARDS,NEW ORLEANS HORNETS,5.6,5.9,3.8,0
2008,CHICAGO BULLS,DALLAS MAVERICKS,7.6,7.9,5.6,1
2008,ATLANTA HAWKS,SAN ANTONIO SPURS,6.6,7.1,3.5,1
2008,DETROIT PISTONS,DENVER NUGGETS,-3.7,-4.9,-2.3,0
2008,BOSTON CELTICS,LOS ANGELES CLIPPERS,-17.6,-18.3,-12,0
2008,SACRAMENTO KINGS,MIAMI HEAT,-6.3,-7,-3.8,1
2008,ORLANDO MAGIC,NEW JERSEY NETS,-10.6,-11,-5.4,0
2008,PHOENIX SUNS,MEMPHIS GRIZZLIES,-11.2,-11.3,-10.5,0
2008,CLEVELAND CAVALIERS,MILWAUKEE BUCKS,-6.5,-6.6,-3.8,1
2008,UTAH JAZZ,MINNESOTA TIMBERWOLVES,-13.7,-14.5,-12.1,1
2008,WASHINGTON WIZARDS,HOUSTON ROCKETS,5,5.1,4.7,1
2008,SEATTLE SUPERSONICS,GOLDEN STATE WARRIORS,11,10.5,4.6,1
2008,PORTLAND TRAIL BLAZERS,LOS ANGELES LAKERS,8.3,8.1,5.6,1
2008,SACRAMENTO KINGS,ATLANTA HAWKS,0.5,0.6,1.5,1
2008,CHICAGO BULLS,INDIANA PACERS,1.7,1.9,0.5,0
2008,ORLANDO MAGIC,PHILADELPHIA 76ERS,-5.1,-5.1,-2.9,1
2008,MINNESOTA TIMBERWOLVES,TORONTO RAPTORS,9.7,10.6,8.4,1
2008,CLEVELAND CAVALIERS,BOSTON CELTICS,10.7,11.4,9.1,1
2008,CHARLOTTE BOBCATS,NEW YORK KNICKS,-2.2,-2.3,-2.9,1
2008,PHOENIX SUNS,NEW ORLEANS HORNETS,0.3,0.6,-3,1
2008,DETROIT PISTONS,UTAH JAZZ,-0.5,-1.1,0.4,1
2008,DENVER NUGGETS,SEATTLE SUPERSONICS,-12.5,-12,-7.9,0
2008,PORTLAND TRAIL BLAZERS,LOS ANGELES CLIPPERS,-6.3,-6.7,-3.4,0
2008,MILWAUKEE BUCKS,NEW JERSEY NETS,1.8,1.8,2.3,1
2008,DALLAS MAVERICKS,SAN ANTONIO SPURS,0.3,0.5,-0.3,1
2008,MIAMI HEAT,LOS ANGELES LAKERS,15.9,16.7,10.6,1
2008,INDIANA PACERS,TORONTO RAPTORS,4.3,4.5,3.4,0
2008,NEW YORK KNICKS,ATLANTA HAWKS,4.8,5,5.8,1
2008,CHARLOTTE BOBCATS,BOSTON CELTICS,14.7,15.3,11.2,1
2008,MINNESOTA TIMBERWOLVES,CLEVELAND CAVALIERS,6.4,6.7,5.5,1
2008,WASHINGTON WIZARDS,CHICAGO BULLS,-2.8,-2.8,-0.8,0
2008,UTAH JAZZ,NEW ORLEANS HORNETS,-1.6,-1.6,-3,1
2008,SACRAMENTO KINGS,DALLAS MAVERICKS,6.8,7.2,5.3,1
2008,MEMPHIS GRIZZLIES,HOUSTON ROCKETS,10.9,11.1,8.4,1
2008,LOS ANGELES CLIPPERS,DENVER NUGGETS,11,10.9,6.8,1
2008,PHILADELPHIA 76ERS,GOLDEN STATE WARRIORS,1.8,1.4,-0.4,1
2008,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,-8.3,-8.1,-5.6,1
2008,MIAMI HEAT,SEATTLE SUPERSONICS,-0.2,0.8,0.5,0
2008,NEW YORK KNICKS,ORLANDO MAGIC,12.1,12.4,8.9,1
2008,UTAH JAZZ,MEMPHIS GRIZZLIES,-13.1,-13.5,-10.5,0
2008,SAN ANTONIO SPURS,MILWAUKEE BUCKS,-11.7,-12.5,-8.1,0
2008,PHILADELPHIA 76ERS,PHOENIX SUNS,4.6,4.5,5.6,0
2008,DETROIT PISTONS,LOS ANGELES CLIPPERS,-14.7,-15.8,-9.1,0
2008,CHICAGO BULLS,CLEVELAND CAVALIERS,2.7,2.5,1,1
2008,DALLAS MAVERICKS,LOS ANGELES LAKERS,2.8,2.5,1.5,1
2008,ATLANTA HAWKS,BOSTON CELTICS,12.1,12.6,8.3,1
2008,TORONTO RAPTORS,CHARLOTTE BOBCATS,-7.3,-7.8,-5,1
2008,MILWAUKEE BUCKS,INDIANA PACERS,5.5,6,3.3,1
2008,SAN ANTONIO SPURS,NEW JERSEY NETS,-9.9,-10.7,-5.8,0
2008,NEW ORLEANS HORNETS,WASHINGTON WIZARDS,-5.6,-5.9,-3.8,1
2008,SEATTLE SUPERSONICS,MINNESOTA TIMBERWOLVES,2,1.3,-1.5,0
2008,DENVER NUGGETS,HOUSTON ROCKETS,1,1.4,0.6,1
2008,PORTLAND TRAIL BLAZERS,GOLDEN STATE WARRIORS,3.2,2.7,0.1,1
2008,MIAMI HEAT,SACRAMENTO KINGS,6.3,7,3.8,1
2008,NEW ORLEANS HORNETS,NEW YORK KNICKS,-11.9,-12.4,-8.6,0
2008,DALLAS MAVERICKS,UTAH JAZZ,2.4,2.4,2,1
2008,PHILADELPHIA 76ERS,LOS ANGELES CLIPPERS,-7.7,-8,-3.9,0
2008,GOLDEN STATE WARRIORS,ATLANTA HAWKS,-4,-3.7,0.2,0
2008,TORONTO RAPTORS,ORLANDO MAGIC,2.6,2.3,1,1
2008,SEATTLE SUPERSONICS,DETROIT PISTONS,16.2,16.9,10.2,1
2008,CHARLOTTE BOBCATS,MINNESOTA TIMBERWOLVES,-2.4,-2.8,-3.4,0
2008,MEMPHIS GRIZZLIES,CHICAGO BULLS,3.1,3.2,2.9,1
2008,NEW JERSEY NETS,SAN ANTONIO SPURS,9.9,10.7,5.8,1
2008,PHOENIX SUNS,PORTLAND TRAIL BLAZERS,-6,-5.8,-6.1,0
2008,LOS ANGELES LAKERS,SACRAMENTO KINGS,-9.6,-9.7,-6.8,0
2008,GOLDEN STATE WARRIORS,CHARLOTTE BOBCATS,-6.6,-6.4,-2.7,1
2008,ORLANDO MAGIC,WASHINGTON WIZARDS,-5.8,-5.9,-4.1,0
2008,DETROIT PISTONS,BOSTON CELTICS,2.9,2.5,2.9,1
2008,TORONTO RAPTORS,MIAMI HEAT,-11.5,-12.7,-7.4,0
2008,CLEVELAND CAVALIERS,NEW YORK KNICKS,-6.2,-6.2,-5,0
2008,NEW JERSEY NETS,MEMPHIS GRIZZLIES,-1.1,-0.9,-2.4,1
2008,SEATTLE SUPERSONICS,MILWAUKEE BUCKS,1.9,1.4,0.2,1
2008,ATLANTA HAWKS,NEW ORLEANS HORNETS,7.1,7.4,2.8,1
2008,INDIANA PACERS,HOUSTON ROCKETS,6.1,6,5,1
2008,PHOENIX SUNS,DENVER NUGGETS,-1.3,-1.6,-2.7,1
2008,MINNESOTA TIMBERWOLVES,UTAH JAZZ,13.7,14.5,12.1,1
2008,SACRAMENTO KINGS,LOS ANGELES CLIPPERS,-5,-5.1,-2.2,1
2008,CLEVELAND CAVALIERS,CHICAGO BULLS,-2.7,-2.5,-1,1
2008,INDIANA PACERS,SAN ANTONIO SPURS,6.2,6.5,4.8,1
2008,HOUSTON ROCKETS,DALLAS MAVERICKS,-0.2,0,0.1,0
2008,ATLANTA HAWKS,CHARLOTTE BOBCATS,-2.6,-2.7,-2.9,1
2008,SEATTLE SUPERSONICS,PHILADELPHIA 76ERS,9.2,9.1,5,1
2008,WASHINGTON WIZARDS,TORONTO RAPTORS,3.2,3.6,3.1,0
2008,GOLDEN STATE WARRIORS,MIAMI HEAT,-10.8,-11.3,-5.1,0
2008,DETROIT PISTONS,NEW YORK KNICKS,-14,-15.1,-11.2,0
2008,CHICAGO BULLS,BOSTON CELTICS,13.4,13.9,10.1,1
2008,NEW JERSEY NETS,NEW ORLEANS HORNETS,10.4,11,5.1,1
2008,PORTLAND TRAIL BLAZERS,MILWAUKEE BUCKS,-5.9,-6.4,-4.3,0
2008,UTAH JAZZ,PHOENIX SUNS,-1.9,-2.2,0,0
2008,MINNESOTA TIMBERWOLVES,SACRAMENTO KINGS,4.5,4.9,4.8,0
2008,SAN ANTONIO SPURS,DENVER NUGGETS,-1.1,-1.9,-0.4,1
2008,LOS ANGELES CLIPPERS,LOS ANGELES LAKERS,14.6,14.8,9,1
2008,INDIANA PACERS,CLEVELAND CAVALIERS,1,0.6,0.5,1
2008,MIAMI HEAT,ATLANTA HAWKS,6.8,7.6,5.3,1
2008,GOLDEN STATE WARRIORS,ORLANDO MAGIC,3.3,3.7,3.3,0
2008,CHARLOTTE BOBCATS,WASHINGTON WIZARDS,4.1,4.2,1.9,0
2008,PORTLAND TRAIL BLAZERS,NEW YORK KNICKS,-5.6,-6,-5.5,0
2008,BOSTON CELTICS,MEMPHIS GRIZZLIES,-16.5,-17.1,-13,0
2008,NEW JERSEY NETS,DALLAS MAVERICKS,9.6,10.2,6.1,1
2008,NEW ORLEANS HORNETS,HOUSTON ROCKETS,-0.6,-0.8,0.9,1
2008,DENVER NUGGETS,UTAH JAZZ,3.2,3.8,2.7,1
2008,MINNESOTA TIMBERWOLVES,LOS ANGELES CLIPPERS,-0.5,-0.2,2.6,0
2008,PHILADELPHIA 76ERS,MILWAUKEE BUCKS,-7.3,-7.7,-4.8,0
2008,SEATTLE SUPERSONICS,TORONTO RAPTORS,11.7,11.9,6.9,1
2008,SAN ANTONIO SPURS,PHOENIX SUNS,0.2,-0.3,2.3,1
2008,CHICAGO BULLS,DETROIT PISTONS,10.5,11.4,7.2,1
2008,SACRAMENTO KINGS,LOS ANGELES LAKERS,9.6,9.7,6.8,0
2008,PORTLAND TRAIL BLAZERS,CLEVELAND CAVALIERS,0.6,0.2,-0.5,1
